Year,Month,Day,Hour,Minute,Second,HYY_AERO.cn
2023,05,10,08,00,00,2648.50728
2023,05,10,09,00,00,2793.02864
2023,05,10,10,00,00,3991.82998
2023,05,10,11,00,00,4250.07086
2023,05,10,12,00,00,5399.16059
2023,05,10,13,00,00,4208.49528
2023,05,10,14,00,00,3075.70107
2023,05,10,15,00,00,2944.62072
2023,05,10,16,00,00,2731.86725
2023,05,10,17,00,00,2320.00045
2023,05,10,18,00,00,2269.06049
2023,05,10,19,00,00,2409.82015
2023,05,10,20,00,00,2443.02211
2023,05,10,21,00,00,2383.24708
2023,05,10,22,00,00,2262.72601
2023,05,10,23,00,00,2066.91318
2023,05,11,00,00,00,2063.18076
2023,05,11,01,00,00,2027.61883
2023,05,11,02,00,00,2052.53352
2023,05,11,03,00,00,2035.26835
2023,05,11,04,00,00,2019.36551
2023,05,11,05,00,00,2018.46912
2023,05,11,06,00,00,1962.6812
2023,05,11,07,00,00,1868.45694
2023,05,11,08,00,00,2102.02064
2023,05,11,09,00,00,2134.83813
2023,05,11,10,00,00,2066.6149
2023,05,11,11,00,00,1979.20755
2023,05,11,12,00,00,2013.88212
2023,05,11,13,00,00,2093.95616
2023,05,11,14,00,00,2116.04638
2023,05,11,15,00,00,2245.23004
2023,05,11,16,00,00,2564.6085
2023,05,11,17,00,00,2589.19226
2023,05,11,18,00,00,2715.43623
2023,05,11,19,00,00,2554.90163
2023,05,11,20,00,00,2420.52588
2023,05,11,21,00,00,2347.52035
2023,05,11,22,00,00,2257.6006
2023,05,11,23,00,00,2099.52557
2023,05,12,00,00,00,1875.18924
2023,05,12,01,00,00,1812.59899
2023,05,12,02,00,00,1803.42109
2023,05,12,03,00,00,1889.56775
2023,05,12,04,00,00,1930.3151
2023,05,12,05,00,00,1919.35165
2023,05,12,06,00,00,1920.78093
2023,05,12,07,00,00,1814.8935
2023,05,12,08,00,00,1657.12124
2023,05,12,09,00,00,1718.64062
2023,05,12,10,00,00,1653.5929
2023,05,12,11,00,00,1943.7375
2023,05,12,12,00,00,2778.94061
2023,05,12,13,00,00,5379.56219
2023,05,12,14,00,00,4673.23469
2023,05,12,15,00,00,2421.54591
2023,05,12,16,00,00,2152.22911
2023,05,12,17,00,00,2218.13404
2023,05,12,18,00,00,2311.90815
2023,05,12,19,00,00,2418.88485
2023,05,12,20,00,00,2467.00652
2023,05,12,21,00,00,2243.79742
2023,05,12,22,00,00,2275.62642
2023,05,12,23,00,00,2281.9653
2023,05,13,00,00,00,2241.57109
2023,05,13,01,00,00,2205.00425
2023,05,13,02,00,00,2147.50882
2023,05,13,03,00,00,1941.35848
2023,05,13,04,00,00,1821.67676
2023,05,13,05,00,00,1969.69423
2023,05,13,06,00,00,2086.29528
2023,05,13,07,00,00,2059.01528
2023,05,13,08,00,00,2067.29133
2023,05,13,09,00,00,2471.90169
2023,05,13,10,00,00,2427.41028
2023,05,13,11,00,00,2022.64443
2023,05,13,12,00,00,1868.78092
2023,05,13,13,00,00,1654.24789
2023,05,13,14,00,00,1909.22309
2023,05,13,15,00,00,1536.42289
2023,05,13,16,00,00,1778.26082
2023,05,13,17,00,00,1836.63199
2023,05,14,00,00,00,2049.65113
2023,05,14,01,00,00,2189.97422
2023,05,14,02,00,00,2176.40257
2023,05,14,03,00,00,2029.17986
2023,05,14,04,00,00,2165.96294
2023,05,14,05,00,00,2442.39302
2023,05,14,06,00,00,2295.64212
2023,05,14,07,00,00,2033.91451
2023,05,14,08,00,00,1956.77849
2023,05,14,09,00,00,1844.3382
2023,05,14,10,00,00,1710.01382
2023,05,14,11,00,00,1669.28845
2023,05,14,12,00,00,1519.33834
2023,05,14,13,00,00,1484.71612
2023,05,14,14,00,00,1382.93088
2023,05,14,15,00,00,1283.28392
2023,05,14,16,00,00,1271.37142
2023,05,14,17,00,00,1159.22665
2023,05,14,18,00,00,1323.00487
2023,05,14,19,00,00,1377.17717
2023,05,14,20,00,00,1575.4708
2023,05,14,21,00,00,1374.0414
2023,05,14,22,00,00,1588.48638
2023,05,14,23,00,00,1867.60999
2023,05,15,00,00,00,2087.12804
2023,05,15,01,00,00,2123.78974
2023,05,15,02,00,00,2123.32905
2023,05,15,03,00,00,2107.91593
2023,05,15,04,00,00,2136.94152
2023,05,15,05,00,00,1950.9809
2023,05,15,06,00,00,1795.93894
2023,05,15,07,00,00,1389.06394
2023,05,15,08,00,00,1434.81452
2023,05,15,09,00,00,2031.44576
2023,05,15,10,00,00,2283.81942
2023,05,15,11,00,00,2153.28749
2023,05,15,12,00,00,3012.0988
2023,05,15,13,00,00,2271.63169
2023,05,15,14,00,00,1761.13376
2023,05,15,15,00,00,1638.01939
2023,05,15,16,00,00,1474.56342
2023,05,15,17,00,00,1226.21772
2023,05,15,18,00,00,1169.63423
2023,05,15,19,00,00,1231.59057
2023,05,15,20,00,00,2171.97701
2023,05,15,21,00,00,3954.8052
2023,05,15,22,00,00,4184.90194
2023,05,15,23,00,00,3150.1512
2023,05,16,00,00,00,5680.88831
2023,05,16,01,00,00,2966.22121
2023,05,16,02,00,00,2580.89485
2023,05,16,03,00,00,3203.91978
2023,05,16,04,00,00,2708.60917
2023,05,16,05,00,00,2796.09028
2023,05,16,06,00,00,3463.49517
2023,05,16,07,00,00,3271.70754
2023,05,16,08,00,00,3077.77848
2023,05,16,09,00,00,2745.58099
2023,05,16,10,00,00,2684.63742
2023,05,16,11,00,00,2886.36682
2023,05,16,12,00,00,2778.65339
2023,05,16,13,00,00,2668.39744
2023,05,16,14,00,00,2446.37314
2023,05,16,15,00,00,2249.72533
2023,05,16,16,00,00,2537.43131
2023,05,16,17,00,00,2410.52988
2023,05,16,18,00,00,2342.34421
2023,05,16,19,00,00,1839.01384
2023,05,16,20,00,00,1709.08911
2023,05,16,21,00,00,1779.02395
2023,05,16,22,00,00,1813.89629
2023,05,16,23,00,00,1886.32802
2023,05,17,00,00,00,1784.48007
2023,05,17,01,00,00,1711.66329
2023,05,17,02,00,00,1907.5014
2023,05,17,03,00,00,1421.41059
2023,05,17,04,00,00,1311.33908
2023,05,17,05,00,00,1209.1351
2023,05,17,06,00,00,1309.3223
2023,05,17,07,00,00,1008.01604
2023,05,17,08,00,00,989.90577
2023,05,17,09,00,00,683.78773
2023,05,17,10,00,00,903.97166
2023,05,17,11,00,00,1049.97788
2023,05,17,12,00,00,971.32351
2023,05,17,13,00,00,1668.00289
2023,05,17,14,00,00,1368.376
2023,05,17,15,00,00,1029.74834
2023,05,17,16,00,00,929.95788
2023,05,17,17,00,00,750.91515
2023,05,17,18,00,00,857.94424
2023,05,17,19,00,00,1222.53818
2023,05,17,20,00,00,2132.13256
2023,05,17,21,00,00,2732.69032
2023,05,17,22,00,00,2666.01408
2023,05,17,23,00,00,1023.68804
2023,05,18,00,00,00,1236.24379
2023,05,18,01,00,00,1474.90169
2023,05,18,02,00,00,2054.29963
2023,05,18,03,00,00,2101.5894
2023,05,18,04,00,00,1878.03772
2023,05,18,05,00,00,1728.2418
2023,05,18,06,00,00,1761.07712
2023,05,18,07,00,00,1126.50309
2023,05,18,08,00,00,627.04576
2023,05,18,09,00,00,527.77394
2023,05,18,10,00,00,525.1241
2023,05,18,11,00,00,844.6459
2023,05,18,12,00,00,1369.85185
2023,05,18,13,00,00,1470.04197
2023,05,18,14,00,00,2309.70804
2023,05,18,15,00,00,2674.34109
2023,05,18,16,00,00,3084.1583
2023,05,18,17,00,00,3169.42574
2023,05,18,18,00,00,3278.94224
2023,05,18,19,00,00,3013.78865
2023,05,18,20,00,00,2968.17349
2023,05,18,21,00,00,3303.12639
2023,05,18,22,00,00,3241.61181
2023,05,18,23,00,00,3000.07381
2023,05,19,00,00,00,2927.09159
2023,05,19,01,00,00,2970.56062
2023,05,19,02,00,00,2796.89632
2023,05,19,03,00,00,2677.07015
2023,05,19,04,00,00,2736.71894
2023,05,19,05,00,00,2659.47865
2023,05,19,06,00,00,2893.9394
2023,05,19,07,00,00,2922.7012
2023,05,19,08,00,00,3049.90665
2023,05,19,09,00,00,2994.48337
2023,05,19,10,00,00,4522.69801
2023,05,19,11,00,00,6573.70376
2023,05,19,12,00,00,4223.92817
2023,05,19,13,00,00,3898.86015
2023,05,19,14,00,00,4169.5706
2023,05,19,15,00,00,4088.91777
2023,05,19,16,00,00,3739.59366
2023,05,19,17,00,00,3708.377
2023,05,19,18,00,00,3631.96243
2023,05,19,19,00,00,3875.86731
2023,05,19,20,00,00,3846.36814
2023,05,19,21,00,00,3928.53307
2023,05,19,22,00,00,3796.00805
2023,05,19,23,00,00,3448.85988
2023,05,20,00,00,00,3197.07955
2023,05,20,01,00,00,3131.49495
2023,05,20,02,00,00,3021.8479
2023,05,20,03,00,00,3061.19491
2023,05,20,04,00,00,2993.01892
2023,05,20,05,00,00,2932.36868
2023,05,20,06,00,00,2864.70297
2023,05,20,07,00,00,2665.47378
2023,05,20,08,00,00,2799.3263
2023,05,20,09,00,00,2849.16242
2023,05,20,10,00,00,2809.45326
2023,05,20,11,00,00,2840.75497
2023,05,20,12,00,00,2886.19248
2023,05,20,13,00,00,2646.41827
2023,05,21,00,00,00,2076.70108
2023,05,21,01,00,00,2152.30017
2023,05,21,02,00,00,2074.50472
2023,05,21,03,00,00,1984.64964
2023,05,21,04,00,00,2015.53131
2023,05,21,05,00,00,1974.80803
2023,05,21,06,00,00,1972.40999
2023,05,21,07,00,00,2222.02789
2023,05,21,08,00,00,2106.62365
2023,05,21,09,00,00,1959.1659
2023,05,21,10,00,00,1570.81165
2023,05,21,11,00,00,1766.02552
2023,05,21,12,00,00,1705.52198
2023,05,21,13,00,00,1882.14157
2023,05,21,14,00,00,2097.24017
2023,05,21,15,00,00,2293.9239
2023,05,21,16,00,00,2659.89694
2023,05,21,17,00,00,2723.21481
2023,05,21,18,00,00,2776.84533
2023,05,21,19,00,00,2904.37137
2023,05,21,20,00,00,2656.41513
2023,05,21,21,00,00,2560.97394
2023,05,21,22,00,00,3186.76406
2023,05,21,23,00,00,3569.38762
2023,05,22,00,00,00,3181.33411
2023,05,22,01,00,00,2806.78128
2023,05,22,02,00,00,2431.40614
2023,05,22,03,00,00,2254.79709
2023,05,22,04,00,00,2096.31571
2023,05,22,05,00,00,1997.46129
2023,05,22,06,00,00,2037.3032
2023,05,22,07,00,00,2165.88177
2023,05,22,08,00,00,2321.7821
2023,05,22,09,00,00,2462.79894
2023,05,22,10,00,00,2240.75
2023,05,22,11,00,00,1594.61454
2023,05,22,12,00,00,1505.30426
2023,05,22,13,00,00,1456.71682
2023,05,22,14,00,00,1474.1161
2023,05,22,15,00,00,1536.22438
2023,05,22,16,00,00,1497.76543
2023,05,22,17,00,00,1557.51267
2023,05,22,18,00,00,1352.7448
2023,05,22,19,00,00,1548.70162
2023,05,22,20,00,00,1621.72286
2023,05,22,21,00,00,1493.99673
2023,05,22,22,00,00,1882.44791
2023,05,22,23,00,00,2460.97563
2023,05,23,00,00,00,3172.16084
2023,05,23,01,00,00,2786.4424
2023,05,23,02,00,00,2735.49508
2023,05,23,03,00,00,2222.06305
2023,05,23,04,00,00,2088.89599
2023,05,23,05,00,00,2592.658
2023,05,23,06,00,00,2746.69637
2023,05,23,07,00,00,2332.97035
2023,05,23,08,00,00,2454.84456
2023,05,23,09,00,00,2652.27347
2023,05,23,10,00,00,2851.08579
2023,05,23,11,00,00,2673.8541
2023,05,23,12,00,00,2473.27397
2023,05,23,13,00,00,2352.31601
2023,05,23,14,00,00,2508.10855
2023,05,23,15,00,00,2263.30918
2023,05,23,16,00,00,2104.44824
2023,05,23,17,00,00,1949.33946
2023,05,23,18,00,00,2034.07202
2023,05,23,19,00,00,2104.35481
2023,05,23,20,00,00,2091.20861
2023,05,23,21,00,00,2076.93986
2023,05,23,22,00,00,1942.78276
2023,05,23,23,00,00,1876.28625
2023,05,24,00,00,00,1744.43381
2023,05,24,01,00,00,1651.74695
2023,05,24,02,00,00,1681.05353
2023,05,24,03,00,00,1685.78197
2023,05,24,04,00,00,1712.49257
2023,05,24,05,00,00,2064.78348
2023,05,24,06,00,00,2293.25509
2023,05,24,07,00,00,1851.48078
2023,05,24,08,00,00,1649.26063
2023,05,24,09,00,00,1608.81867
2023,05,24,10,00,00,2006.1442
2023,05,24,11,00,00,3998.80964
2023,05,24,12,00,00,4390.78372
2023,05,24,13,00,00,5162.93179
2023,05,24,14,00,00,5024.59714
2023,05,24,15,00,00,3162.14834
2023,05,24,16,00,00,2502.7405
2023,05,24,17,00,00,1601.92513
2023,05,24,18,00,00,1438.85018
2023,05,24,19,00,00,1423.77184
2023,05,24,20,00,00,1484.01393
2023,05,24,21,00,00,1450.29488
2023,05,24,22,00,00,1561.91092
2023,05,24,23,00,00,2030.9589
2023,05,25,00,00,00,1990.21289
2023,05,25,01,00,00,1836.18883
2023,05,25,02,00,00,1856.71879
2023,05,25,03,00,00,1875.57074
2023,05,25,04,00,00,1878.0587
2023,05,25,05,00,00,2048.21453
2023,05,25,06,00,00,2327.99882
2023,05,25,07,00,00,3070.02502
2023,05,25,08,00,00,2907.29984
2023,05,25,09,00,00,1900.3862
2023,05,25,10,00,00,4054.55393
2023,05,25,11,00,00,3111.1147
2023,05,25,12,00,00,6996.47371
2023,05,25,13,00,00,8243.99666
2023,05,25,14,00,00,4428.1453
2023,05,25,15,00,00,6619.76698
2023,05,25,16,00,00,9230.6046
2023,05,25,17,00,00,6993.99919
2023,05,25,18,00,00,5704.44657
2023,05,25,19,00,00,6017.83577
2023,05,25,20,00,00,5972.18424
2023,05,25,21,00,00,5595.36819
2023,05,25,22,00,00,5241.71242
2023,05,25,23,00,00,4467.92598
2023,05,26,00,00,00,4156.58147
2023,05,26,01,00,00,4064.86256
2023,05,26,02,00,00,4003.03833
2023,05,26,03,00,00,3696.04303
2023,05,26,04,00,00,3506.57651
2023,05,26,05,00,00,3311.16969
2023,05,26,06,00,00,2922.98456
2023,05,26,07,00,00,2676.987
2023,05,26,08,00,00,2539.81182
2023,05,26,09,00,00,2637.72787
2023,05,26,10,00,00,2341.73706
2023,05,26,11,00,00,2568.92301
2023,05,26,12,00,00,2012.53753
2023,05,26,13,00,00,1946.28567
2023,05,26,14,00,00,1564.74667
2023,05,26,15,00,00,1730.7829
2023,05,26,16,00,00,4454.73345
2023,05,26,17,00,00,4169.12303
2023,05,26,18,00,00,4827.54106
2023,05,26,19,00,00,5325.53496
2023,05,26,20,00,00,5564.62511
2023,05,26,21,00,00,5809.24556
2023,05,26,22,00,00,5379.64063
2023,05,26,23,00,00,4821.9951
2023,05,27,00,00,00,3976.28152
2023,05,27,01,00,00,3611.86558
2023,05,27,02,00,00,3399.64413
2023,05,27,03,00,00,3428.64902
2023,05,28,00,00,00,5289.7063
2023,05,28,01,00,00,4322.74392
2023,05,28,02,00,00,3313.3627
2023,05,28,03,00,00,2705.50364
2023,05,28,04,00,00,2242.82836
2023,05,28,05,00,00,2233.3638
2023,05,28,06,00,00,2389.60122
2023,05,28,07,00,00,2951.333
2023,05,28,08,00,00,2762.4739
2023,05,28,09,00,00,2836.38363
2023,05,28,10,00,00,3094.29513
2023,05,28,11,00,00,2942.90677
2023,05,28,12,00,00,2879.26286
2023,05,28,13,00,00,2858.47011
2023,05,28,14,00,00,2723.47051
2023,05,28,15,00,00,2860.05649
2023,05,28,16,00,00,2913.44528
2023,05,28,17,00,00,2191.65573
2023,05,28,18,00,00,1993.43337
2023,05,28,19,00,00,1957.50883
2023,05,28,20,00,00,2007.96312
2023,05,28,21,00,00,2216.69274
2023,05,28,22,00,00,2357.03835
2023,05,28,23,00,00,2490.30238
2023,05,29,00,00,00,3041.58515
2023,05,29,01,00,00,3189.85916
2023,05,29,02,00,00,3124.18919
2023,05,29,03,00,00,3184.73348
2023,05,29,04,00,00,3139.21224
2023,05,29,05,00,00,2845.4835
2023,05,29,06,00,00,3001.28046
2023,05,29,07,00,00,3423.16245
2023,05,29,08,00,00,3619.71608
2023,05,29,09,00,00,3659.10368
2023,05,29,10,00,00,3559.79582
2023,05,29,11,00,00,3809.10926
2023,05,29,12,00,00,5918.5565
2023,05,29,13,00,00,7309.86804
2023,05,29,14,00,00,6382.768
2023,05,29,15,00,00,6988.72733
2023,05,29,16,00,00,6352.41366
2023,05,29,17,00,00,6474.26374
2023,05,29,18,00,00,4685.01373
2023,05,29,19,00,00,2895.12988
2023,05,29,20,00,00,2076.61185
2023,05,29,21,00,00,2197.23334
2023,05,29,22,00,00,2223.88202
2023,05,29,23,00,00,2008.99935
2023,05,30,00,00,00,2856.50287
2023,05,30,01,00,00,2734.10031
2023,05,30,02,00,00,2464.48892
2023,05,30,03,00,00,2603.16291
2023,05,30,04,00,00,2724.76318
2023,05,30,05,00,00,3022.83079
2023,05,30,06,00,00,2993.39382
2023,05,30,07,00,00,2730.08303
2023,05,30,08,00,00,2115.74226
2023,05,30,09,00,00,1532.81137
2023,05,30,10,00,00,1297.47333
2023,05,30,11,00,00,1430.33672
2023,05,30,12,00,00,1648.71122
2023,05,30,13,00,00,1927.85045
2023,05,30,14,00,00,2017.90477
2023,05,30,15,00,00,2071.37874
2023,05,30,16,00,00,2055.70563
2023,05,30,17,00,00,2156.35969
2023,05,30,18,00,00,2383.19296
2023,05,30,19,00,00,3527.19301
2023,05,30,20,00,00,4718.25595
2023,05,30,21,00,00,4621.8759
2023,05,30,22,00,00,3031.26104
2023,05,30,23,00,00,2905.34798
2023,05,31,00,00,00,3057.62607
2023,05,31,01,00,00,3112.94647
2023,05,31,02,00,00,3265.2267
2023,05,31,03,00,00,3276.30044
2023,05,31,04,00,00,3169.31823
2023,05,31,05,00,00,3344.66376
2023,05,31,06,00,00,3594.38925
2023,05,31,07,00,00,3225.61459
2023,05,31,08,00,00,2334.58924
2023,05,31,09,00,00,3109.4545
2023,05,31,10,00,00,6060.00732
2023,05,31,11,00,00,6568.65456
2023,05,31,12,00,00,6241.96954
2023,05,31,13,00,00,5113.93274
2023,05,31,14,00,00,4279.10043
2023,05,31,15,00,00,3072.30597
2023,05,31,16,00,00,2916.35864
2023,05,31,17,00,00,2731.61998
2023,05,31,18,00,00,2805.62737
2023,05,31,19,00,00,2812.14078
2023,05,31,20,00,00,3186.14605
2023,05,31,21,00,00,3618.60774
2023,05,31,22,00,00,3928.27594
2023,05,31,23,00,00,4839.4592
2023,06,01,00,00,00,4621.53566
2023,06,01,01,00,00,3519.98899
2023,06,01,02,00,00,2903.69631
2023,06,01,03,00,00,1780.53041
2023,06,01,04,00,00,984.32346
2023,06,01,05,00,00,825.09376
2023,06,01,06,00,00,1392.28513
2023,06,01,07,00,00,1262.87957
2023,06,01,08,00,00,1447.98061
2023,06,01,09,00,00,2220.60619
2023,06,01,10,00,00,3459.42236
2023,06,01,11,00,00,3771.59563
2023,06,01,12,00,00,2260.68838
2023,06,01,13,00,00,1690.94684
2023,06,01,14,00,00,1681.82279
2023,06,01,15,00,00,2952.63752
2023,06,01,16,00,00,3905.69165
2023,06,01,17,00,00,6309.90065
2023,06,01,18,00,00,6193.35232
2023,06,01,19,00,00,4057.86077
2023,06,01,20,00,00,3127.36286
2023,06,01,21,00,00,1785.30106
2023,06,01,22,00,00,1194.60696
2023,06,01,23,00,00,1379.0329
2023,06,02,00,00,00,1103.87303
2023,06,02,01,00,00,660.7053
2023,06,02,02,00,00,825.08152
2023,06,02,03,00,00,992.15759
2023,06,02,04,00,00,973.10044
2023,06,02,05,00,00,1019.8097
2023,06,02,06,00,00,775.03623
2023,06,02,07,00,00,475.72803
2023,06,02,08,00,00,487.18182
2023,06,02,09,00,00,433.85636
2023,06,02,10,00,00,450.72985
2023,06,02,11,00,00,450.80136
2023,06,02,12,00,00,589.75924
2023,06,02,13,00,00,897.32061
2023,06,02,14,00,00,853.5403
2023,06,02,15,00,00,1146.42379
2023,06,02,16,00,00,2222.68956
2023,06,02,17,00,00,2108.37392
2023,06,02,18,00,00,1617.10712
2023,06,02,19,00,00,1441.62565
2023,06,02,20,00,00,1707.13017
2023,06,02,21,00,00,1785.64572
2023,06,02,22,00,00,2013.88603
2023,06,02,23,00,00,2497.55441
2023,06,03,00,00,00,2486.91213
2023,06,03,01,00,00,2012.55524
2023,06,03,02,00,00,2606.43679
2023,06,03,03,00,00,3027.03652
2023,06,03,04,00,00,2975.98024
2023,06,03,05,00,00,2540.65927
2023,06,03,06,00,00,2206.84352
2023,06,03,07,00,00,2037.00081
2023,06,03,08,00,00,1593.49003
2023,06,03,09,00,00,1140.55468
2023,06,03,10,00,00,951.95033
2023,06,03,11,00,00,1493.63982
2023,06,03,12,00,00,2475.09178
2023,06,03,13,00,00,3868.54138
2023,06,03,14,00,00,3370.4374
2023,06,03,15,00,00,3453.54563
2023,06,03,16,00,00,2775.44723
2023,06,03,17,00,00,2379.84138
2023,06,03,18,00,00,1248.73385
2023,06,03,19,00,00,2392.27035
2023,06,03,20,00,00,2989.08864
2023,06,03,21,00,00,3524.99217
2023,06,03,22,00,00,3901.97657
2023,06,03,23,00,00,3837.92749
2023,06,04,00,00,00,3381.41705
2023,06,04,01,00,00,3149.51809
2023,06,04,02,00,00,3004.54636
2023,06,04,03,00,00,2916.07137
2023,06,04,04,00,00,2738.21008
2023,06,04,05,00,00,2638.67498
2023,06,04,06,00,00,2711.01906
2023,06,04,07,00,00,2646.97364
2023,06,04,08,00,00,2487.87925
2023,06,04,09,00,00,2508.46973
2023,06,04,10,00,00,3281.72062
2023,06,04,11,00,00,3196.86513
2023,06,04,12,00,00,2601.85529
2023,06,04,13,00,00,3207.48747
2023,06,04,14,00,00,2225.23664
2023,06,04,15,00,00,2054.00504
2023,06,04,16,00,00,2093.23998
2023,06,04,17,00,00,2313.21771
2023,06,04,18,00,00,2870.72878
2023,06,04,19,00,00,3158.65011
2023,06,04,20,00,00,3269.54992
2023,06,04,21,00,00,3396.1879
2023,06,04,22,00,00,3495.76713
2023,06,04,23,00,00,3125.60653
2023,06,05,00,00,00,2829.25263
2023,06,05,01,00,00,2994.37893
2023,06,05,02,00,00,3304.63141
2023,06,05,03,00,00,2957.73292
2023,06,05,04,00,00,2455.84486
2023,06,05,05,00,00,1652.8102
2023,06,05,06,00,00,1089.47394
2023,06,05,07,00,00,1284.27076
2023,06,05,08,00,00,1592.94912
2023,06,05,09,00,00,2504.46979
2023,06,05,10,00,00,4453.50909
2023,06,05,11,00,00,5646.27453
2023,06,05,12,00,00,4335.26704
2023,06,05,13,00,00,3637.04198
2023,06,05,14,00,00,3683.6691
2023,06,05,15,00,00,4729.98439
2023,06,05,16,00,00,5851.14199
2023,06,05,17,00,00,6785.23846
2023,06,05,18,00,00,7222.37389
2023,06,05,19,00,00,6906.60986
2023,06,05,20,00,00,6250.94833
2023,06,05,21,00,00,6066.04788
2023,06,05,22,00,00,5865.89514
2023,06,05,23,00,00,5461.63936
2023,06,06,00,00,00,4939.67544
2023,06,06,01,00,00,4304.09349
2023,06,06,02,00,00,3626.38346
2023,06,06,03,00,00,3147.31043
2023,06,06,04,00,00,3066.6335
2023,06,06,05,00,00,3227.67262
2023,06,06,06,00,00,3088.34536
2023,06,06,07,00,00,2486.07758
2023,06,06,08,00,00,2203.81722
2023,06,06,09,00,00,1488.09822
2023,06,06,10,00,00,1844.19337
2023,06,06,11,00,00,2241.31457
2023,06,06,12,00,00,2375.74559
2023,06,06,13,00,00,2671.46862
2023,06,06,14,00,00,2959.99165
2023,06,06,15,00,00,3659.1191
2023,06,06,16,00,00,3471.71606
2023,06,06,17,00,00,2714.97897
2023,06,06,18,00,00,2603.32365
2023,06,06,19,00,00,2579.64104
2023,06,06,20,00,00,4173.81646
2023,06,06,21,00,00,4044.64311
2023,06,06,22,00,00,3866.25572
2023,06,06,23,00,00,3792.83657
2023,06,07,00,00,00,3303.72924
2023,06,07,01,00,00,3139.04868
2023,06,07,02,00,00,2884.19137
2023,06,07,03,00,00,3103.68678
2023,06,07,04,00,00,3104.28449
2023,06,07,05,00,00,3112.13571
2023,06,07,06,00,00,3234.25107
2023,06,07,07,00,00,3185.13035
2023,06,07,08,00,00,2607.15268
2023,06,07,09,00,00,1863.2276
2023,06,07,10,00,00,1817.21015
2023,06,07,11,00,00,1956.99148
2023,06,07,12,00,00,1769.60635
2023,06,07,13,00,00,1490.6807
2023,06,07,14,00,00,1480.30708
2023,06,07,15,00,00,1451.74362
2023,06,07,16,00,00,1625.57199
2023,06,07,17,00,00,1937.80438
2023,06,07,18,00,00,4154.09926
2023,06,07,19,00,00,6060.32597
2023,06,07,20,00,00,6564.47301
2023,06,07,21,00,00,4657.46936
2023,06,07,22,00,00,3113.54045
2023,06,07,23,00,00,2557.92774
2023,06,08,00,00,00,2423.23617
2023,06,08,01,00,00,2411.65329
2023,06,08,02,00,00,2490.43773
2023,06,08,03,00,00,2772.64374
2023,06,08,04,00,00,2444.443
2023,06,08,05,00,00,2332.00347
2023,06,08,06,00,00,3319.6711
2023,06,08,07,00,00,2197.69596
2023,06,08,08,00,00,2562.99584
2023,06,08,09,00,00,2588.61574
2023,06,08,10,00,00,3577.123
2023,06,08,11,00,00,3028.83508
2023,06,08,12,00,00,1723.69292
2023,06,08,13,00,00,1354.11588
2023,06,08,14,00,00,2142.97666
2023,06,08,15,00,00,3078.68178
2023,06,08,16,00,00,4191.46613
2023,06,08,17,00,00,4695.08238
2023,06,08,18,00,00,3983.54989
2023,06,08,19,00,00,3966.95056
2023,06,08,20,00,00,3574.66501
2023,06,08,21,00,00,3467.80334
2023,06,08,22,00,00,3579.0826
2023,06,08,23,00,00,3489.37716
2023,06,09,00,00,00,3193.00481
2023,06,09,01,00,00,3138.61412
2023,06,09,02,00,00,2891.21101
2023,06,09,03,00,00,2762.1447
2023,06,09,04,00,00,2635.10224
2023,06,09,05,00,00,2612.78697
2023,06,09,06,00,00,2268.10725
2023,06,09,07,00,00,1621.0147
2023,06,09,08,00,00,1491.2444
2023,06,09,09,00,00,1635.08083
2023,06,09,10,00,00,1312.6353
2023,06,09,11,00,00,1307.61713
2023,06,09,12,00,00,1898.04926
2023,06,09,13,00,00,3194.75985
2023,06,09,14,00,00,2721.92652
2023,06,09,15,00,00,2456.72723
2023,06,09,16,00,00,2601.6885
2023,06,09,17,00,00,3372.48132
2023,06,09,18,00,00,4620.57607
2023,06,09,19,00,00,5823.27568
2023,06,09,20,00,00,5498.16665
2023,06,09,21,00,00,5068.35955
2023,06,09,22,00,00,5102.5717
2023,06,09,23,00,00,5447.029
2023,06,10,00,00,00,5150.08711
2023,06,10,01,00,00,4729.4822
2023,06,10,02,00,00,4200.65989
2023,06,10,03,00,00,3882.90608
2023,06,10,04,00,00,3663.89149
2023,06,10,05,00,00,3553.18837
2023,06,10,06,00,00,3388.66275
2023,06,10,07,00,00,3068.22072
2023,06,10,08,00,00,3220.30544
2023,06,10,09,00,00,3031.02571
2023,06,10,10,00,00,2826.77088
2023,06,10,11,00,00,2754.68935
2023,06,10,12,00,00,2641.93875
2023,06,10,13,00,00,2578.24359
2023,06,10,14,00,00,2702.83475
2023,06,10,15,00,00,2566.26217
2023,06,10,16,00,00,2603.87196
2023,06,10,17,00,00,2690.13729
2023,06,10,18,00,00,3281.59867
2023,06,10,19,00,00,3257.9611
2023,06,10,20,00,00,3265.63935
2023,06,10,21,00,00,3123.26297
2023,06,10,22,00,00,3230.61805
2023,06,10,23,00,00,3183.93168
2023,06,11,00,00,00,3092.06577
2023,06,11,01,00,00,2962.99969
2023,06,11,02,00,00,2890.23486
2023,06,11,03,00,00,2808.99268
2023,06,11,04,00,00,2878.08789
2023,06,11,05,00,00,2650.99832
2023,06,11,06,00,00,2171.26757
2023,06,11,07,00,00,2241.0965
2023,06,11,08,00,00,1769.6756
2023,06,11,09,00,00,1641.68939
2023,06,11,10,00,00,1761.02092
2023,06,11,11,00,00,1763.51197
2023,06,11,12,00,00,1913.47769
